Name,Contact-info,Address,Category,area,latitude,longitude
Rishamita 9 Women Clothing Store,+91 9246878797,"Beside Ratnadeep Super Market
            Address
            7-1-79 & 80,
            Capital Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",CLOTHING STORE,ameerpeth,17.44734,78.4499531
Star Collection Men's Clothing,+91 9550014676,"Beside Vijaylaxmi Talkies
            Address
            S. No. 6-3-795/1/1,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",CLOTHING STORE,ameerpeth,17.44734,78.4499531
Madames Choice Clothing Store,+91 9246162400,"Near Lal Bunglow
            Address
            H No. 6-3-862/1, Shop No 12/A,
            Lakshminivas Apartments,
            Ameerpet,
            Hyderabad - 500016
            Telangana",CLOTHING STORE,ameerpeth,17.44734,78.4499531
Mix And Match Clothing Store,+91 40 66849838,"Near Green Park Hotel
            Address
            H No. 7-1-24/2/C, Shop No. LG-1A, Plot No. 4,
            Dhansi Surabhi Commercial Complex, Greenlands,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",CLOTHING STORE,ameerpeth,,
Guest Inn Suites Castle Hotel,tel:9948364860,"Near Casa Luxurio Hotel
Address
H No. 8-2-438 / 2,
Road No. 4,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23357716",Budget  Hotel,banjara,17.41539225,78.44936745
The Amough Boutique Hotel,+91 9705400020,"H No. 8-2-293/82/L,
MLA Colony, Road Number 12,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9705400020
40 23420580",Budget  Hotel,banjara,17.41113297,78.42217668
Hotel Crystal Banjara,"10-5-5/3,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23384488",+91 40 23384477,Budget  Hotel,banjara,,
Kens Business Hotel,tel:9849666431,"Opposite to Tv9 Lane
Address
Plot No 53,
Banjara Hills,
Hyderabad - 500034
Telangana.",Business Hotels,banjara,17.41539225,78.44936745
Kens Business Hotel,tel:9849666431,"Opposite to Tv9 Lane
Address
Plot No 53,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hotel,banjara,17.41539225,78.44936745
Radisson Blu Plaza,tel:9595333333,"Address
D. No. 8-2-409 ,
Road No. 6,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hotel,banjara,17.42473514,78.44307325
Ebony Boutique Hotel,tel:9248008802,"Near Annapurna Studio
Address
D No. 8-2-120/C/198/192 ,
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 40319696",Hotel,banjara,17.41539225,78.44936745
Taj Deccan Hotels,tel:40 66663939,"Address
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hotel,banjara,17.44224071,78.40138112
V Hotels,tel:9642477000,"Beside TV9
Address
Plot No. 100, Road No. 3,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 7207350260",Hotel,banjara,17.42614199,78.43834503
Hotel Crystal Banjara,tel:40 23384477,"Beside Khaja Mansion
Address
10-5-5/3,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23384488",Hotel,banjara,17.41539225,78.44936745
Taj Banjara,tel:40 66669999,"Address
Road No 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hotel,banjara,17.44224071,78.40138112
Guest Inn Suites Castle Hotel,tel:9948364860,"Near Casa Luxurio Hotel
Address
H No. 8-2-438 / 2,
Road No. 4,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23357716",Hotel,banjara,17.41539225,78.44936745
Rainbow Children Hospital,+91 40 67139999,"Address
Plot no 22, Road No - 4,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 44665555",Hospitals,banjara,17.41539225,78.44936745
Care Hospital,tel:40 30418888,"Opp. Sana Medical Store
Address
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hospitals,banjara,17.41539225,78.44936745
Century Super Speciality Hospital,tel:9908648375,"Address
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hospitals,banjara,17.40701435,78.43248548
Basavatarakam Indo-American Cancer Hospital,tel:9912225336,"road No. 10,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hospitals,banjara,17.4160606,78.43361022
The Birthplace,tel:40 67139999,"Opp. U.S. Polo Showroom
Address
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Hospitals,banjara,17.42621855,78.42091105
Omega Hospital,tel:9160900045,"D No. 8-2-293/82/L/276A,
MLA Colony, Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23551034",Hospitals,banjara,17.41113297,78.42217668
Care Out Patient Centre,tel:9676825460,"Road No. 10,
Banjara Hills,
Hyderabad - 500034
Telangana.
040 39310444",Hospitals,banjara,17.4160606,78.43361022
Galaxy Enterprises,tel:9392984430,"Road No 1
Address
Shop No. 10-5-2/1/8/A/A1 & 1B,
Maheshwari Complex,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 66664430>",Home Needs,banjara,17.41539225,78.44936745
Anwar Crockery House,tel:9392488041,"Beside Banjara Furniture
Address
S.K. Chambers ,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
4066664696",Home Needs,banjara,17.41539225,78.44936745
Unique Lighting Solutions,tel:9885107172,"Road No 1
Address
D. No. 8-2-626/7 & 8, Shop No 3,
Sidh Vaishnavi Arcade,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Needs,banjara,17.41539225,78.44936745
Overseas Gallery,tel:8886940000,"Near Meena Bazar
Address
H. No. 8-2-350/3,
Road No. 3,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 66680000
40 66680001",Home Furniture,banjara,17.42700001,78.44359999
Bed Stores,tel:40 23324546,"Address
Rd Number 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.414837,78.42628205
Furniturewalla FW,tel:40 23383842,"Laxmi Cyber Centre,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.40701435,78.43248548
Furniture World,tel:9701362951,"Near Nagarjuna Circle
Address
Plot No. 1, Road No. 3 ,
Journalist Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.4229968,78.4072234
Nilkamal Limited @ home,tel:40 23316015,"Opp city center
Address
1st, 2nd, 3rd & 4th Floor Aztec Towers, 6-3-249/6/1, Rd Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23316016",Home Furniture,banjara,17.45430942,78.43772419
Seating World,tel:40 66518888,"1st Floor, M.J.Towers,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 66368888",Home Furniture,banjara,17.40701435,78.43248548
The Natuzzi,tel:40 66365888,"Ground Floor, M.J Towers,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.40701435,78.43248548
Azeem Old Furnitures,tel:98494 93671,"Flat No. 24, Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.40701435,78.43248548
SleepwellWorld,tel:40 64507147,"D No. 6-3-348/10/2, Opposite Jalgam Vengal Road Park Main Gate,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.41539225,78.44936745
Technocrats,tel:9849007126,"D No. 10-5-2/F/G/7,8,9, 1st floor,
Sarda Sadan, Road Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.41539225,78.44936745
Italian Furniture In Hyderabad,tel:40 66518888,"Road no- 12, MJ Tower ,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Furniture,banjara,17.40701435,78.43248548
Al Ameen Refrigeration Services,tel:9533654367,"City Center Mall
Address
Sarwar Nagar,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 8686251753",Home Appliances,banjara,17.41539225,78.44936745
Expert Cool Line Systems,tel:9885743395,"Hdfc Bank Atm
Address
No. 10/5/391/108A/1/2,
Ahmednagar,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.4050748,78.4484275
Imax Electronics,tel:8520880200,"No. 8-2-752/23/A1,
Bholanagar, Road No 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.40701435,78.43248548
Al Noor Electricals,tel:9848417823,"Opp Lane Brand Factory
Address
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.42621855,78.42091105
,,,Home Appliances,banjara,18.77609574,100.773935
SB Electronics,tel:9849402700,"Opposite Minister Quarters
Address
D. No. 8-2-682/32/58,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9441583371",Home Appliances,banjara,17.41539225,78.44936745
Globe Electrical And Plumbing Solutions,tel:9493733003,"Near Care Hospital
Address
Ahmed Manzil,
Venkata Ramana Colony, A.C. Guards,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.41539225,78.44936745
A1 Electricals,tel:9866619616,"Opp Sri Sairam High School
Address
Shop No.8-2-684/10,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.4093067,78.4339069
Tirumala Music Center,tel:40 24549879,"Lane Beside Fusion 9
Address
No. 6-3-249/3/2, Road No. 1 ,
Naveen Nagar,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.338799,78.54365803
Tirumala Music Center,tel:40 24549879,"Lane Beside Fusion 9
Address
No. 6-3-249/3/2, Road No. 1 ,
Naveen Nagar,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.338799,78.54365803
Adishwar Electronics,tel:8040833999,"rd Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.41380575,78.45056947
New Golden Electronics,tel:9652346298,"Axis Bank
Address
Plot No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Home Appliances,banjara,17.41539225,78.44936745
S Designs,tel:8885748594,"Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Interior Designers,banjara,17.40701435,78.43248548
Design Space,tel:9948335353,"Near Sai Baba Temple
Address
Door No. 8-3-684/3/15,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23335353",Interior Designers,banjara,17.40970001,78.43672397
VD3 Logistics Private Limited,tel:9100111010,"Plot No. 12A,
Road No. 12, MLA Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23541493",Interior Designers,banjara,17.40806559,78.42971775
Fastrack Interiors,tel:9395375084,"H.No. 8/2/326/F/5,
Ground Floor, Rainbow Apartment,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9246884486",Interior Designers,banjara,17.40681001,78.43866698
Insha Home Solutions,tel:8143620713,"Krishna Nagar,
Srinagar Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9502692613",Interior Designers,banjara,17.4297646,78.4254608
Mystiq Designs,tel:9246369150,"Hyderabad Stock Exchange
Address
Door No. 3-6-278,
Plot No. 103-B, Thoma Prabhu Reliance,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9391117902
40 23220380",Interior Designers,banjara,17.41539225,78.44936745
Innovative Interiors,tel:9908223027,"Naveen Nagar,
Banjara Hills,
Hyderabad - 500034
Telangana.",Interior Designers,banjara,17.41153,78.451951
Marvitho Dezigns,tel:8341886043,"Above Samsung Mobiles
Address
D No. 8-2-270/2, 1st Floor,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9989095022",Interior Designers,banjara,17.41539225,78.44936745
Design Niche,tel:9849992507,"Medina School
Address
Plot No. 7, Road No. 7,
Chandra Apartments,
Banjara Hills,
Hyderabad - 500034
Telangana.",Interior Designers,banjara,17.41539225,78.44936745
Montu Interior,tel:9849720235,"Guru Brahama Nagar Bus Stop
Address
D No. 8/2/603/C/97,
House Guru, Brahama Naga,
Banjara Hills,
Hyderabad - 500034
Telangana.",Interior Designers,banjara,17.41539225,78.44936745
AK Interiors & Contractors,tel:8008419204,"Near GVK Mall
Address
H.No. 8-2-413/1/B,
4th Main Road,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 8886991078
40 66443377
40 65888866",Interior Designers,banjara,17.41539225,78.44936745
Sri Ram Interior Hardware,tel:040 64557070,"Opp. Volvo Showroom
Address
GPC Business Centre,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.
040 64557070",Interior Designers,banjara,17.41263502,78.43038499
Kasim Ali Khan & Associates,tel:9396527041,"Axis Bank
Address
D No. 402,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 985992042
40 23545871",Interior Designers,banjara,17.41539225,78.44936745
Moriq Interiors & Design Consultants,tel:8978622266,"Canara Bank ATM
Address
D No. 8/2/684/3,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23325223
040 23325224",Interior Designers,banjara,17.41539225,78.44936745
Kwality Insulations Pvt Ltd,tel:9246204812,"road no -12
Address
D No. 8-2-684/1/9/1,
Banjaragreen colony,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 64553442",Interior Designers,banjara,17.40701435,78.43248548
Edelweiss Capital And Finance Limited,tel:40 40316915,"2nd Floor,
MB Towers, L V Prasad Marg, Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Financial Services,banjara,17.42567126,78.43622286
DHFL Hyderabad Regional Processing Unit,tel:40 23320192,"Plot No. 3A & 3A/1,
Third Floor, G.S. Plaza, Road No 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Financial Services,banjara,17.40953719,78.4499134
Tata Capital Limited,tel:40 66563262,"Opp. Times of India
Address
Plot No. 3, 4, 5 & 6, Auto Plaza,
Road No. 3,
Banjara Hills,
Hyderabad - 500034
Telangana.",Financial Services,banjara,17.42531418,78.43753781
Karvy Financial Services,tel:40 23312454,"No. 46, Avenue 4,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Financial Services,banjara,17.441257,78.40092604
Me And Mom,tel:40 66131201,"Opposite Taj Krishna Hotel
Address
Ground Floor, Road No. 1,
City Center,
Banjara Hills,
Hyderabad - 500034
Telangana.",BABY store,banjara,17.41539225,78.44936745
Jyothi Mediworld,tel:40 66107671,"Near Green Mosque
Address
D. No. 8-2-273 & 276, Indradhanush Complex,
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 64607672
40 66107672",BABY store,banjara,17.41539225,78.44936745
Babies Wonderland,tel:40 66132885,"Shop No. 8-2-630 to 636,
Road No. 1 & 12,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 66132885",BABY store,banjara,17.41539225,78.44936745
Mom & Me,tel:40 66660949,"Next to Amrutha Valley
Address
D. No. 8-2-793/A,
AG Heights II, Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",BABY store,banjara,17.41539225,78.44936745
Mother Care,tel:40 40110316,"Shop No. 107 & 108,
City Center, Road No 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",BABY store,banjara,17.41539225,78.44936745
Born Babies,tel:40 40033391,"Opposite Taj krishna Hotel
Address
H No. 8-2-592, Ground Floor,
City Center, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",BABY store,banjara,17.41539225,78.44936745
Pundalik Spa,tel:8096815793,"Road No:1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.41380575,78.45056947
Serena Spa,tel:40 6733 1133,"Near Green Valley
Address
D No. 8-2-409,
Radisson Blu Plaza Hotel, Road Number 6,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.41539225,78.44936745
Amazing Beauty Saloon & Spa,tel:8801821210,"Shop No. 10-5-5/F, Road No. 1 ,
First Lancer Road, Sai Enclave,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.4050964,78.44701134
Applepro Salon,tel:99592 35933,"Opp. Sathya Sai Nigamam
Address
Door no . 8-3-988/42, 3 Floor above Oriantal bank . ,
Sri Nagar Coloney,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.4297646,78.4254608
Faces Beauty Saloon,tel:7842176211,"OppositeCare Hospital
Address
No. 8-2-626/F/2,
Kamal Arcade,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.41539225,78.44936745
O2 Spa,tel:0970152889,"3Road Floor,
GVK One Mall, Road No 1 ,
Banjara Hills,
Hyderabad - 500034
Telangana.
40-67497710",Spa & Saloon,banjara,17.41539225,78.44936745
Paris De Saloon,tel:40 42004000,"Opp. K B R Park
Address
No. 286/A , Road # 12,
M L A Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.4158293,78.432849
Naturals Salon,tel:40 64553294,"Opposite Indus Ind Bank
Address
Shop No. 8-2-332/1-A,
Road No. 3, Green Valley,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.42531418,78.43753781
ManageMySpa,tel:40 4025 4441,"Road Number 2,
Sri Nagar Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.42385051,78.42657962
Funk Salon,tel:8885566733,"Opposite Times of India
Address
Shop No. FM6,
Lumbani Amrutha Chambers, Road No. 3,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 40198013",Spa & Saloon,banjara,17.42531418,78.43753781
Kairali Ayurvedic Health,tel:9502233377,"Opposite Taj Krishna Hotel
Address
Shop No. 8-2-629, Road No. 1,
Sriram Nagar Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23331534",Spa & Saloon,banjara,17.4158293,78.432849
Manik Salon,tel:9700065566,"Opp. Taj Banjara Backside Gate
Address
D. No. 8-2-676/1/A ,
Road No. 13, Near Kairali Massage Center,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23395589",Spa & Saloon,banjara,17.41539225,78.44936745
Park Hyatt,tel:40 49491234,"Road Number 2,
Sri Nagar Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.42385051,78.42657962
Dr. Chandrikas Kerala Ayurveda Spa & Treatment Center,tel:9704440404,"Beside Mor Chemist
Address
Plot No. 8,
Road No. 12, Bhavani Nagar,
Banjara Hills,
Hyderabad - 500034
Telangana.",Spa & Saloon,banjara,17.414837,78.42628205
Ozone Fitness and Spa,tel:40 39100008,"H. No. 6-3-349/20,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 9100952809
9052451660
9052418702",Spa & Saloon,banjara,17.42485332,78.44852033
Ozone 3 Fitness 'n' Spa,tel:9849340257,"Shop No. 6-3-349/20,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 39100088",Spa & Saloon,banjara,17.42485332,78.44852033
W O F L Cafe,tel:8978471230,"Road No. 3, Green Valley,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.42531418,78.43753781
Di Bella Coffee Restaurant,tel:8886667854,"Harley Davidson Showroom
Address
D No. 8-2-269/4 CD,
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 60508777",Cafes,banjara,17.41539225,78.44936745
McDonald's Family Restaurant,tel:9966643724,"Opposite Taj Krishna
Address
G1, Upper Ground Floor,
Road No. 10, Citycentre,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.4160606,78.43361022
Cuppa,tel:9700516006,"Near Cancer Hospital
Address
8-2-601/v/1,
Road No 10,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.4160606,78.43361022
Cafe Coffee Day,tel:9394661065,"Opposite Taj Krishna Hotel
Address
2nd Floor, City Centre Mall,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.41539225,78.44936745
Hazzel Ice Cream Cafe,tel:9533889963,"Road No. 2, Park View Enclave,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.42621855,78.42091105
Guilt Trip Cafe,tel:40 65155050,"House-No. 5-2-585/A/1,
Road No. 9, Gaffar Khan Colony,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.41576573,78.44264449
The Waterside Cafe Coffee Shop,tel:40 66669999,"Road No 1,
Taj Banjara,
Banjara Hills,
Hyderabad - 500034
Telangana.",Cafes,banjara,17.409756,78.43729
Firdaus Restaurant & Cafe,tel:7893092786,"Opposite Q Mart
Address
Plot No. 100,
Road No. 3,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23541313",Cafes,banjara,17.42614199,78.43834503
Cafe Grafitti,tel:9700146212,"8-2-672/1/A,
Road No 13,
Banjara Hills,
Hyderabad - 500034
Telangana",Cafes,banjara,17.43026808,78.41679982
Dr. M S Goud,tel:40 23326888,"Plot No. 19,
Durga Enclave, Road No 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.40701435,78.43248548
Dr. T Shankar,tel:40 23326888,"Flat No. 19,
Durga Enclave, Road No 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.40701435,78.43248548
Dr. Snigdha Gowd,tel:40 23326888,"Flat No. 19,
Durga Enclave, Road No 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.40701435,78.43248548
Dr. P Venkat Ratna Nag,tel:40 23350991,"Near Star Hospitals
Address
D No. A8-2-598/A/1,
Road No 10,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.41539225,78.44936745
Dr. R Kranthi Kumar Reddy,tel:40 64565604,"Beside Keshav Reddy Sweets
Address
Plot No. 8-273, 276/277,
Pavani Indradanush Complex, Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.41539225,78.44936745
Dr. P Sarika,tel:40 23350991,"Near Star Hospitals
Address
D No. 8-2-598/A/1,
Road No. 10,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.41586301,78.44460296
Dr. Gayatri Moghe,tel:9676718000,"D No. 8-2-277/B,
Ground Floor, Inwinex Towers, Road No 2,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23548707",Dental Clinics,banjara,17.42446402,78.43220797
Denta Care Dental Hospital,tel:9848260321,"Opp. Rbs, Lv Prasad Eye Hospital
Address
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.",Dental Clinics,banjara,17.41539225,78.44936745
Classic Electricals,tel:8464836635,"D. No. 8-2-686/1/A,
Road No 12, Resham Bagh,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 7337419980",Electricians,banjara,17.40701435,78.43248548
Tommy Hilfiger Shoppe,tel:40 67491361,"Shop No. 21 & 22, Ground Floor, GVK Mall,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Foot WeaR,banjara,17.41539225,78.44936745
Twenty5 Foot WeaR,tel:9652020881,"Beside Lawrence & Mayo Store
Address
Flat No. 301,
1St Floor, Road No 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Foot WeaR,banjara,17.41539225,78.44936745
SSIPL Retail Limited,tel:40 66622441,"D. No. 6-3-344/A/4-5-6, Ground Floor,
Cupid Curve, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Foot WeaR,banjara,17.41539225,78.44936745
Puma Store,tel:40 40178061,"D. No. 6-3-345/1/A,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana",Foot WeaR,banjara,17.44224071,78.40138112
Bata Showroom,tel:40 67499764,"1st Floor, GVK One Mall,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Foot WeaR,banjara,17.41380575,78.45056947
Soles Footwear,tel:8978167525,"D. No. 12, 2nd Floor,
GVK One Mall, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 67467872",Foot WeaR,banjara,17.41539225,78.44936745
Ultimate Decors,tel:9246503987,"D. No. 8-2-270 (538),
Road No 3,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 65163987",Furniture,banjara,17.42531418,78.43753781
Bed Stores,tel:40 23324546,"Rd Number 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Furniture,banjara,17.414837,78.42628205
SleepwellWorld,tel:40 64507147,"D No. 6-3-348/10/2, Opposite Jalgam Vengal Road Park Main Gate,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Furniture,banjara,17.41539225,78.44936745
Furniturewalla FW,tel:40 23383842,"Laxmi Cyber Centre,
Road No. 12,
Banjara Hills,
Hyderabad - 500034
Telangana.",Furniture,banjara,17.40701435,78.43248548
Technocrats,tel:9849007126,"D No. 10-5-2/F/G/7,8,9, 1st floor,
Sarda Sadan, Road Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Furniture,banjara,17.41539225,78.44936745
Nilkamal Limited @ home,tel:40 23316015,"Opp city center
Address
1st, 2nd, 3rd & 4th Floor Aztec Towers, 6-3-249/6/1, Rd Number 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23316016",Furniture,banjara,17.45430942,78.43772419
Italian Furniture In Hyderabad,tel:40 66518888,"Road no- 12, MJ Tower ,
Banjara Hills,
Hyderabad - 500034
Telangana.",Furniture,banjara,17.40701435,78.43248548
Hazzel Ice Cream Cafe,tel:9533889963,"Road No. 2, Park View Enclave,
Banjara Hills,
Hyderabad - 500034
Telangana",Ice Cream & Dessert Parlors,banjara,17.42621855,78.42091105
Keshav Reddy Sweets,tel:9550550011,"Beside Manyavar Garments
Address
Road No:2,
Pavani Estate,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 64616662",Ice Cream & Dessert Parlors,banjara,17.41539225,78.44936745
Mountain Bakery,tel:9701007786,"Door No. 8-2-275/1,
Road No. 2,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 23547395",Ice Cream & Dessert Parlors,banjara,17.42621855,78.42091105
Indulge IceCream,tel:40-66628084,"8-2-350/3/1,
Road Number 3,
Banjara Hills,
Hyderabad - 500034
Telangana.",Ice Cream & Dessert Parlors,banjara,17.42700001,78.44359999
Snowy Ice Gola,tel:9246829990,"Shop No. 8-2-592, Level 4,
Zahara Nagar, City Center Mall, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Ice Cream & Dessert Parlors,banjara,17.41539225,78.44936745
Baskin Robbins,tel:9347578754,"Opposite Taj Krishna Hotel
Address
Level 4, Road No. 1,
City Center Mall,
Banjara Hills,
Hyderabad - 500034
Telangana.",Ice Cream & Dessert Parlors,banjara,17.41539225,78.44936745
Eats Pizza Restaurant,tel:40 65598230,"Opposite Taj Krishna Hotel
Address
3rd Floor, City Centre,
Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.",Ice Cream & Dessert Parlors,banjara,17.41539225,78.44936745
Blosoom Bakers,tel:9966697004,"Beside Dine Hill Hotel
Address
D No. 10-5-5/2,
Banjara Hills Road,
Banjara Hills,
Hyderabad - 500034
Telangana.

Telephone: 8686982420",Ice Cream & Dessert Parlors,banjara,17.42219998,78.42990002
Feast Foods,tel:8885589848,"Opposite Khaja Mansion
Address
No. G10,
Silver Oak, Raod No. 1, Masabtank,
Banjara Hills,
Hyderabad - 500034
Telangana.",Ice Cream & Dessert Parlors,banjara,17.41539225,78.44936745
The Lotus House,tel:9030938305,"Shop No. 7,
GVK One Mall, Road No. 1,
Banjara Hills,
Hyderabad - 500034
Telangana.
40 67466812",Jewellery,banjara,17.41539225,78.44936745
Calista Fashion For Women Folks,tel:9640800058,"Opposite Vengal Rao Park
            Address
            S. No. 4-2A,
            Road No. 1,
            Banjara Hills,
            Hyderabad - 500034
            Telangana.
            
            Telephone:
            40 64556688
            40 66466677",Jewellery,banjara,,
